game_date,pts,team1-1-power-forward,team1-1-point-guard,team1-1-shooting-guard,team1-1-small-forward,team1-1-center,team1-1-power-forward-exp,team1-1-point-guard-exp,team1-1-shooting-guard-exp,team1-1-small-forward-exp,team1-1-center-exp,team1-2-power-forward,team1-2-point-guard,team1-2-shooting-guard,team1-2-small-forward,team1-2-center,team1-2-power-forward-exp,team1-2-point-guard-exp,team1-2-shooting-guard-exp,team1-2-small-forward-exp,team1-2-center-exp,team2-1-power-forward,team2-1-point-guard,team2-1-shooting-guard,team2-1-small-forward,team2-1-center,team2-1-power-forward-exp,team2-1-point-guard-exp,team2-1-shooting-guard-exp,team2-1-small-forward-exp,team2-1-center-exp,team2-2-power-forward,team2-2-point-guard,team2-2-shooting-guard,team2-2-small-forward,team2-2-center,team2-2-power-forward-exp,team2-2-point-guard-exp,team2-2-shooting-guard-exp,team2-2-small-forward-exp,team2-2-center-exp,team2,team1
2017,103,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,SAS,MEM
2017,116,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,MEM,SAS
2017,118,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,MIL,TOR
2017,93,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,TOR,MIL
2017,101,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,ATL,WAS
2017,111,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,WAS,ATL
2017,103,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,GSW,POR
2017,128,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,POR,GSW
2017,109,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,HOU,OKC
2017,113,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,OKC,HOU
2017,102,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,CLE,IND
2017,106,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,IND,CLE
2017,105,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,LAC,UTA
2017,98,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,UTA,LAC
2017,95,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,BOS,CHI
2017,104,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,CHI,BOS
2017,110,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,SAS,MEM
2017,108,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,MEM,SAS
2017,116,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,WAS,ATL
2017,98,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,ATL,WAS
2017,76,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,TOR,MIL
2017,87,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,MIL,TOR
2017,113,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,GSW,POR
2017,119,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,POR,GSW
2017,115,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,HOU,OKC
2017,113,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,OKC,HOU
2017,106,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,LAC,UTA
2017,111,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,UTA,LAC
2017,87,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,BOS,CHI
2017,104,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,CHI,BOS
2017,105,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,SAS,MEM
2017,94,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,MEM,SAS
2017,114,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,CLE,IND
2017,119,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,IND,CLE
2017,104,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,TOR,MIL
2017,77,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,MIL,TOR
2017,109,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,ATL,WAS
2017,101,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,WAS,ATL
2017,111,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,HOU,OKC
2017,115,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,OKC,HOU
2017,110,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,POR,GSW
2017,81,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,GSW,POR
2017,100,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,TOR,MIL
2017,106,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,MIL,TOR
2017,99,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,UTA,LAC
2017,91,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,LAC,UTA
2017,111,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,BOS,CHI
2017,97,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,CHI,BOS
2017,111,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,CLE,IND
2017,117,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,IND,CLE
2017,82,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,SAS,MEM
2017,96,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,MEM,SAS
2017,107,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,WAS,ATL
2017,114,124,47,4,121,24,1,3,4,4,9,15,6,69,121,55,5,6,7,4,8,96,59,125,17,17,12,6,R,4,12,131,9,92,9,50,3,10,R,10,3,ATL,WAS
2017,87,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,HOU,OKC
2017,118,17,30,102,16,19,8,4,2,12,2,97,57,13,61,33,9,2,8,1,1,114,54,91,35,23,5,R,8,2,3,129,46,14,21,13,12,1,3,2,5,OKC,HOU
2017,102,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,CHI,BOS
2017,106,28,41,100,4,26,7,3,3,5,8,82,46,87,21,46,2,1,1,2,1,16,14,77,62,15,4,6,R,11,9,110,26,88,62,70,6,2,9,11,4,BOS,CHI
2017,109,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,GSW,POR
2017,121,2,3,71,30,83,9,7,3,13,R,33,47,96,40,79,4,12,11,R,1,99,2,127,22,68,2,4,1,6,6,5,5,35,18,57,3,3,3,4,4,POR,GSW
2017,83,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,MIL,TOR
2017,97,3,27,103,9,22,3,R,17,4,6,37,36,122,51,80,8,3,1,10,4,132,33,29,1,10,2,5,4,7,7,43,7,120,25,67,7,10,R,1,2,TOR,MIL
2017,108,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,CLE,IND
2017,109,123,4,94,2,73,14,5,14,13,11,40,25,106,79,69,10,11,R,15,1,116,38,99,49,39,5,9,8,R,12,126,17,55,26,12,1,7,11,9,1,IND,CLE
2017,95,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,UTA,LAC
2017,97,128,42,73,6,65,R,1,5,6,13,68,13,26,56,31,1,8,2,1,6,80,10,121,42,18,11,11,7,18,8,5,135,27,135,87,6,R,16,R,R,LAC,UTA
2017,82,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,SAS,MEM
2017,111,24,31,126,41,7,15,7,R,2,10,48,41,111,29,88,11,15,R,7,9,130,8,51,33,5,R,9,12,5,8,42,48,115,108,108,2,7,R,1,1,MEM,SAS
2016,93,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,89,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,101,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,115,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,97,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,112,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,108,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,97,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,90,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,120,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,77,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,110,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,89,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,CLE
2016,104,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,GSW
2016,88,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,96,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,108,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,101,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,87,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,TOR
2016,113,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,CLE
2016,120,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,111,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,78,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,TOR
2016,116,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,CLE
2016,118,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,94,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,105,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,TOR
2016,99,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,CLE
2016,133,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,105,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,99,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,TOR
2016,84,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,CLE
2016,108,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,CLE
2016,89,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,TOR
2016,91,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,118,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,84,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,TOR
2016,115,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,CLE
2016,108,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,OKC
2016,102,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,GSW
2016,89,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,116,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,103,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,91,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,113,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,SAS,OKC
2016,99,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,SAS
2016,91,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,99,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,125,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,POR,GSW
2016,121,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,POR
2016,95,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,SAS,OKC
2016,91,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,SAS
2016,125,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,POR
2016,132,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,POR,GSW
2016,87,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,94,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,97,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,SAS
2016,111,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,SAS,OKC
2016,99,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,ATL
2016,100,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,ATL,CLE
2016,120,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,POR
2016,108,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,POR,GSW
2016,91,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,95,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,96,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,SAS,OKC
2016,100,58,56,49,36,5,12,2,11,1,9,35,54,30,45,83,6,16,14,12,11,120,45,69,47,38,11,R,7,9,2,1,3,86,109,18,8,7,9,R,4,OKC,SAS
2016,121,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,ATL,CLE
2016,108,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,ATL
2016,96,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,92,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,98,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,CLE,ATL
2016,123,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,ATL,CLE
2016,96,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,MIA,TOR
2016,102,97,47,39,24,91,13,11,7,11,1,6,24,51,24,57,12,11,8,11,13,129,36,43,2,60,2,4,3,6,4,133,4,102,31,86,1,9,R,R,1,TOR,MIA
2016,110,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,POR,GSW
2016,99,132,44,129,19,48,R,1,R,5,5,100,2,40,27,81,1,3,2,3,12,19,1,81,14,63,3,6,12,3,10,59,92,109,92,44,11,7,2,7,2,GSW,POR
2016,104,72,38,116,53,94,9,2,3,1,R,80,7,22,1,51,14,4,11,12,5,66,13,114,15,11,11,6,12,3,8,8,70,50,35,79,9,3,12,2,2,ATL,CLE
